The Lexington New York City Autograph Collection,44,34,-1,-1,61,66,72,71,43,48,-1,-1,-1,-1,-1,-1,58,62,53,-1,62,64,-1,-1,-1,50,47,-1,-1,-1,-1,-1,26,46,39,39,61,61,57,55,-1,-1,-1,37,62,61,56,54,56,55,48,44,70,83,94,86,-1,-1,-1,-1,8,9,11,0,-1,47,-1,-1,-1,-1,34,-1,-1,65,57,55,-1,-1,-1,-1,85,-1,-1,90,53,58,62,-1,92,96,100,99,-1,-1,88,91,69,66,60,-1,-1,-1,49,50,-1,17,19,18,-1,76,74,-1,-1,81,91,-1,-1,70,64,-1,-1,27,41,23,-1,-1,-1,-1,74,-1,-1,84,-1,-1,-1,-1,-1,16,14,-1,-1,-1,5,3,-1,69,73,-1,-1,62,69,-1,-1,-1,-1,-1,19,23,18,-1
Hilton New York Fashion District,20,30,30,-1,47,-1,39,48,31,43,37,33,-1,-1,-1,-1,59,71,63,-1,-1,51,72,73,54,42,39,30,-1,17,17,-1,45,44,44,41,-1,-1,-1,-1,-1,-1,21,23,52,53,48,-1,-1,-1,48,41,44,52,-1,-1,79,41,57,41,-1,2,0,3,38,-1,-1,33,53,37,-1,23,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,83,100,47,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,26,27,-1,89,-1,52,-1,-1,-1,47,40,-1,-1,45,35,43,42,-1,33,-1,51,-1,-1,-1,-1,-1,60,-1,48,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,-1,33,30,33
Howard Johnson Inn Jamaica JFK Airport NYC,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,61,-1,-1,-1,-1,40,51,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,15,-1,-1,-1,43,-1,-1,-1,-1,-1,-1,19,27,-1,-1,95,-1,-1,-1,-1,75,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,29,37,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,100,-1,-1,-1,48,-1,-1,-1,96,-1,-1,-1,-1,-1,-1,19,27,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
New York Marriott Downtown,-1,28,31,-1,100,89,97,-1,-1,48,78,-1,-1,-1,-1,-1,-1,64,67,-1,58,64,76,-1,27,42,38,-1,-1,-1,-1,-1,42,44,36,32,-1,53,49,45,-1,24,21,17,43,56,51,47,-1,40,-1,78,-1,20,50,-1,-1,13,17,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,36,-1,-1,100,95,90,-1,-1,-1,-1,95,-1,76,-1,68,66,62,-1,-1,-1,96,-1,-1,84,-1,-1,-1,-1,-1,-1,-1,70,66,61,-1,-1,11,7,-1,-1,-1,-1,84,-1,-1,-1,-1,93,80,-1,-1,-1,49,-1,-1,83,78,-1,-1,-1,-1,-1,-1,65,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,62,84,-1,-1,68,73,-1,-1,-1,-1,-1,-1,-1,-1,-1
Courtyard New York Manhattan Times Square West,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,77,85,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,37,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,50,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,6,21,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Red Carpet Inn New York City,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,0,6,-1,-1,-1,-1,-1,-1,-1,6,-1,-1,-1,85,-1,-1,-1,6,-1,-1,-1,85,-1,-1,-1,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,6,-1,-1,-1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,74,86,-1,-1,-1,-1,-1,-1,-1,6,-1,-1,-1,-1,-1,-1,-1,31,-1,-1,-1,6,-1,-1,24,31,-1,-1,0,6,-1,-1,0,6,-1,-1,0,6,-1,-1,88,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20,26,33,-1,-1,16,23,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,41,-1,-1,-1,-1,-1,-1
Gild Hall A Thompson Hotel,56,53,36,-1,67,-1,68,64,42,-1,40,43,35,36,36,-1,56,44,47,63,-1,52,56,74,-1,-1,-1,-1,56,56,53,-1,-1,-1,-1,-1,46,46,48,-1,34,35,-1,-1,-1,-1,-1,-1,-1,-1,44,39,87,38,43,44,-1,-1,-1,-1,38,38,38,22,53,49,48,62,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,77,-1,-1,-1,-1,-1,-1,-1,67,-1,-1,-1,-1,-1,-1,-1,100,97,95,92,-1,-1,-1,-1,0,-1,4,-1,-1,54,53,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,60,65,-1,-1,-1,-1,-1,-1,94,66,77,-1,-1,-1,-1,-1,-1,-1,-1,21,-1,-1,-1,-1,48,-1,-1,55,52,58,62,-1,-1,-1,-1,-1,-1,-1,-1
Hilton Garden Inn New York Manhattan-Chelsea,-1,27,31,33,-1,46,45,51,30,29,30,33,15,14,13,14,-1,-1,-1,-1,-1,49,49,51,-1,-1,-1,-1,-1,27,-1,38,-1,-1,-1,-1,-1,37,41,-1,24,14,24,15,-1,-1,-1,-1,-1,59,63,-1,-1,50,48,-1,-1,-1,-1,-1,-1,14,-1,13,-1,-1,44,28,-1,18,-1,-1,-1,-1,-1,-1,-1,0,0,1,-1,-1,54,59,-1,24,-1,-1,72,71,79,-1,50,59,62,-1,-1,-1,-1,-1,-1,-1,-1,-1,45,42,-1,-1,66,58,49,58,55,30,34,-1,-1,-1,-1,-1,44,33,34,35,54,48,-1,-1,85,-1,77,100,-1,-1,-1,-1,21,16,10,-1,-1,-1,10,10,-1,-1,-1,-1,-1,-1,42,45,-1,-1,-1,-1,-1,-1,28,32
Hilton New York JFK Airport,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,11,0,35,49,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,22,27,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,27,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21,18,28,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,29,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
The Westin New York Grand Central,22,27,32,34,46,55,61,48,26,40,44,38,8,12,15,-1,58,62,64,-1,-1,54,56,-1,-1,-1,25,19,4,14,17,15,-1,15,-1,13,50,-1,-1,37,-1,-1,-1,13,-1,-1,38,-1,-1,57,55,51,-1,47,61,-1,-1,19,22,-1,0,4,7,11,-1,-1,-1,-1,-1,-1,21,-1,-1,-1,-1,43,1,1,-1,-1,81,91,99,-1,47,42,-1,-1,-1,62,69,83,-1,68,66,63,-1,-1,-1,-1,74,-1,-1,43,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,46,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,86,95,100,-1,34,32,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,80,-1,-1,-1,42,47,-1,17,-1,-1,-1,14,18,11,-1
Renaissance Newark Airport Hotel,18,38,24,-1,27,53,-1,73,16,33,-1,-1,-1,-1,-1,82,18,38,-1,-1,-1,-1,-1,-1,76,-1,44,-1,-1,-1,-1,82,-1,51,-1,20,-1,58,-1,29,-1,53,1,20,-1,51,-1,16,-1,51,-1,11,9,27,47,-1,-1,1,69,-1,16,29,-1,82,-1,42,60,89,80,-1,47,-1,-1,62,98,24,-1,-1,-1,-1,13,31,-1,-1,71,47,36,-1,-1,31,62,-1,-1,-1,-1,18,-1,53,-1,-1,-1,56,-1,13,71,44,28,0,67,-1,27,-1,64,-1,40,-1,100,98,60,-1,78,-1,27,-1,78,-1,36,-1,47,-1,-1,-1,73,69,-1,-1,76,-1,31,-1,-1,58,-1,13,-1,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Jet Luxury at the Trump SoHo,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,35,100,-1,35,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,40,40,40,40,-1,-1,-1,-1,34,33,-1,33,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Super 8 Brooklyn   Park Slope Hotel,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,100,-1,-1,-1,55,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,14,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,26,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1
Hampton Inn Manhattan Soho,31,33,29,-1,59,56,58,-1,-1,-1,-1,-1,-1,36,38,38,-1,32,43,36,32,36,55,34,-1,-1,17,17,21,27,34,39,51,52,20,-1,51,52,35,30,31,30,22,18,-1,31,30,-1,39,-1,-1,-1,41,49,-1,48,23,27,26,27,25,38,44,-1,-1,-1,28,34,-1,25,24,-1,51,52,-1,-1,3,0,2,8,63,65,70,68,39,-1,-1,-1,58,-1,-1,-1,58,-1,-1,-1,-1,31,28,-1,51,52,-1,-1,-1,23,15,-1,-1,-1,-1,-1,-1,55,55,-1,-1,-1,31,-1,38,33,28,28,-1,-1,-1,-1,71,-1,-1,100,30,29,-1,-1,-1,25,22,25,-1,-1,22,25,45,-1,33,35,-1,-1,-1,-1,-1,-1,24,-1,-1,-1,16,-1
Hotel 48LEX New York,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,14,-1,-1,-1,80,82,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,26,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,38,-1,-1,-1,-1,-1,-1,-1,58,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,81,-1,-1,-1,53,58,-1,-1,99,-1,-1,98,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,71,72,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,83,-1,-1,-1,-1,-1,-1,-1,-1,-1,32,-1,-1,-1,-1
Andaz 5th Avenue - a concept by Hyatt,-1,20,44,-1,-1,59,-1,-1,46,44,44,44,-1,-1,-1,23,36,32,-1,-1,-1,95,-1,-1,45,-1,-1,43,-1,-1,10,-1,37,-1,-1,-1,86,-1,-1,-1,27,27,32,25,51,68,-1,-1,42,-1,-1,-1,-1,-1,78,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,28,28,38,35,51,-1,-1,-1,-1,14,13,0,-1,84,93,-1,30,-1,-1,-1,-1,-1,67,67,56,58,49,75,93,62,93,94,80,86,75,100,23,-1,32,-1,56,52,47,-1,47,58,71,34,46,-1,68,-1,-1,86,51,74,77,-1,54,44,-1,58,-1,-1,-1,-1,58,58,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,11,-1,7,27,38
Hilton Garden Inn New York Manhattan-Midtown East,13,7,-1,6,-1,-1,60,61,26,-1,39,-1,32,36,37,-1,42,-1,-1,46,45,49,-1,75,-1,-1,-1,-1,22,11,-1,-1,-1,-1,-1,-1,-1,-1,47,47,-1,-1,22,14,41,43,41,34,-1,-1,-1,-1,-1,47,-1,-1,-1,-1,27,-1,17,24,7,24,-1,-1,-1,-1,28,-1,-1,-1,-1,56,66,-1,-1,7,22,16,47,39,67,-1,62,-1,-1,52,100,72,84,-1,-1,72,69,-1,-1,-1,38,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,63,79,46,-1,54,66,-1,-1,-1,-1,16,-1,-1,45,44,-1,-1,76,-1,-1,24,-1,44,-1,10,8,0,-1,-1,4,2,17,-1,-1,-1,-1,-1,-1,-1,-1,-1,18,16,17,-1,-1,-1,-1
Fairfield Inn by Marriott LaGuardia Airport Flushing,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,62,77,77,85,-1,-1,-1,-1,-1,-1,-1,77,-1,92,-1,-1,69,85,92,-1,-1,85,62,-1,-1,77,54,-1,15,15,85,-1,-1,77,54,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,100,100,-1,-1,85,-1,-1,-1,77,54,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,77,-1,-1,-1,-1,-1,-1,-1,77,54,-1,-1,-1,-1,-1,-1,-1,85,-1,-1,23,0,-1,-1,-1,-1,-1,-1,77,-1,-1,-1,77,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,77,-1,-1,54,77,-1,-1,-1,77,62,-1,-1,-1,-1
Roxy Hotel Tribeca (formerly the Tribeca Grand Hotel),19,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,54,54,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,8,-1,-1,61,64,-1,-1,-1,-1,-1,-1,-1,-1,41,41,-1,27,-1,-1,-1,-1,-1,-1,-1,-1,-1,52,52,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,54,57,54,-1,-1,-1,-1,100,-1,-1,-1,-1,50,47,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,43,-1,34,-1,-1,-1,19,-1,-1,-1,-1,-1,59,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0
The Mark,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,100,50,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Hilton Garden Inn Times Square,28,32,32,32,55,55,54,51,34,24,-1,24,21,20,21,23,51,54,50,48,-1,48,55,52,15,23,15,-1,29,35,34,32,27,25,34,27,45,47,50,54,-1,34,34,10,38,43,42,40,-1,44,44,41,63,97,61,65,18,21,-1,21,-1,18,13,13,31,30,32,-1,31,35,32,29,54,54,47,49,-1,29,32,0,61,59,62,61,57,60,48,40,76,87,94,100,52,56,59,53,62,43,38,54,44,54,48,44,-1,18,28,19,65,56,54,52,66,56,62,64,54,50,49,49,26,38,37,34,32,41,56,50,67,67,67,65,-1,-1,-1,-1,6,-1,14,11,20,14,12,-1,55,58,58,-1,54,51,60,-1,24,30,19,23,-1,-1,-1,35
DoubleTree by Hilton Hotel New York - Times Square South,-1,13,13,17,31,-1,-1,35,16,16,-1,18,-1,-1,-1,28,-1,22,-1,35,-1,36,-1,-1,20,-1,21,-1,14,14,-1,14,-1,19,-1,-1,-1,-1,17,-1,-1,-1,19,-1,-1,-1,19,-1,30,29,27,31,-1,-1,-1,29,11,17,15,-1,0,8,-1,20,-1,-1,16,-1,-1,17,20,-1,-1,24,23,-1,-1,-1,-1,3,-1,34,49,55,-1,-1,-1,-1,-1,-1,-1,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,25,21,25,-1,-1,9,-1,31,-1,30,29,31,17,32,26,35,-1,-1,25,-1,-1,24,-1,39,29,22,-1,80,74,68,43,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21,-1,-1,-1,-1,-1,-1,-1,-1,-1,15,12,-1,-1,19,-1,-1,-1
Bentley Hotel,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,25,67,99,25,-1,-1,-1,-1,-1,-1,-1,-1,15,13,13,15,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,57,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,97,-1,0,-1,29,-1,-1,-1,-1,-1,-1,46,49,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,14,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,-1,-1,-1,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,62,58,-1
Hudson New York Central Park,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,40,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,39,-1,34,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,14,0,12,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,62,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,19,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Wyndham New Yorker,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,25,22,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,62,63,60,55,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,56,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,18,15,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,42,37,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,100,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,27,56,61,33,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Hilton Garden Inn New York Central Park South-Midtown West,33,31,39,40,62,63,75,62,33,34,56,35,12,6,25,24,63,62,-1,76,54,84,95,56,-1,36,22,-1,21,24,37,25,45,47,43,27,-1,40,-1,50,-1,-1,-1,-1,50,-1,75,75,-1,87,60,-1,92,85,-1,-1,41,-1,49,54,36,36,11,0,-1,44,-1,-1,28,28,22,-1,76,71,63,46,-1,-1,-1,-1,88,86,88,85,-1,52,71,-1,100,-1,100,100,-1,81,47,86,-1,-1,-1,-1,62,84,80,77,-1,-1,23,1,78,64,-1,-1,66,97,57,62,-1,63,-1,-1,-1,27,27,10,-1,83,83,66,-1,62,91,83,40,39,-1,-1,-1,27,37,-1,-1,-1,27,31,-1,-1,75,-1,-1,-1,-1,-1,-1,27,23,5,-1,-1,-1,11
